URL,City,Cloudiness,Country,Date,Humidity,Latitude,Longtitude,Max Temperature,Wind Speed
http://api.openweathermap.org/data/2.5/weather?appid=ed791b853161a5241e77846e1a84d4db&q=marcona&units=imperial,marcona,92,PE,09/15/2017,99,-15.37,-75.16,57.92,18.84
http://api.openweathermap.org/data/2.5/weather?appid=ed791b853161a5241e77846e1a84d4db&q=hofn&units=imperial,hofn,75,IS,09/15/2017,95,64.25,-15.21,53.6,3.36
http://api.openweathermap.org/data/2.5/weather?appid=ed791b853161a5241e77846e1a84d4db&q=luganville&units=imperial,luganville,80,VU,09/15/2017,100,-15.53,167.17,78.17,19.62
http://api.openweathermap.org/data/2.5/weather?appid=ed791b853161a5241e77846e1a84d4db&q=bethel&units=imperial,bethel,75,US,09/15/2017,69,41.37,-73.41,80.6,3.18
http://api.openweathermap.org/data/2.5/weather?appid=ed791b853161a5241e77846e1a84d4db&q=presidencia roque saenz pena&units=imperial,presidencia roque saenz pena,80,AR,09/15/2017,67,-26.79,-60.44,66.29,16.93
http://api.openweathermap.org/data/2.5/weather?appid=ed791b853161a5241e77846e1a84d4db&q=mount gambier&units=imperial,mount gambier,92,AU,09/15/2017,98,-37.83,140.77,46.76,6.64
http://api.openweathermap.org/data/2.5/weather?appid=ed791b853161a5241e77846e1a84d4db&q=jalu&units=imperial,jalu,0,LY,09/15/2017,18,29.03,21.55,93.02,11.01
http://api.openweathermap.org/data/2.5/weather?appid=ed791b853161a5241e77846e1a84d4db&q=hermanus&units=imperial,hermanus,88,ZA,09/15/2017,91,-34.42,19.23,55.49,4.97
http://api.openweathermap.org/data/2.5/weather?appid=ed791b853161a5241e77846e1a84d4db&q=vitim&units=imperial,vitim,88,RU,09/15/2017,74,59.45,112.56,38.84,3.51
http://api.openweathermap.org/data/2.5/weather?appid=ed791b853161a5241e77846e1a84d4db&q=cockburn town&units=imperial,cockburn town,48,TC,09/15/2017,100,21.46,-71.14,83.3,9.44
http://api.openweathermap.org/data/2.5/weather?appid=ed791b853161a5241e77846e1a84d4db&q=itoman&units=imperial,itoman,75,JP,09/15/2017,88,26.12,127.67,82.4,19.46
http://api.openweathermap.org/data/2.5/weather?appid=ed791b853161a5241e77846e1a84d4db&q=klaksvik&units=imperial,klaksvik,88,FO,09/15/2017,81,62.23,-6.59,48.2,16.11
http://api.openweathermap.org/data/2.5/weather?appid=ed791b853161a5241e77846e1a84d4db&q=malilipot&units=imperial,malilipot,88,PH,09/15/2017,95,13.32,123.74,78.8,0.83
http://api.openweathermap.org/data/2.5/weather?appid=ed791b853161a5241e77846e1a84d4db&q=lehututu&units=imperial,lehututu,0,BW,09/15/2017,8,-23.97,21.87,92.21,14.03
http://api.openweathermap.org/data/2.5/weather?appid=ed791b853161a5241e77846e1a84d4db&q=petropavlovka&units=imperial,petropavlovka,0,RU,09/15/2017,83,50.61,105.32,35.96,3.18
http://api.openweathermap.org/data/2.5/weather?appid=ed791b853161a5241e77846e1a84d4db&q=sambava&units=imperial,sambava,0,MG,09/15/2017,100,-14.27,50.17,75.29,6.98
http://api.openweathermap.org/data/2.5/weather?appid=ed791b853161a5241e77846e1a84d4db&q=brae&units=imperial,brae,20,GB,09/15/2017,81,60.4,-1.35,53.6,18.34
